,code,deck_limit,faction_code,faction_cost,flavor,illustrator,influence_limit,keywords,minimum_deck_size,pack_code,position,quantity,side_code,stripped_text,stripped_title,text,title,type_code,uniqueness,base_link,cost,memory_cost,strength,advancement_cost,agenda_points,trash_cost,faction,name,nrdb_key,num_ratings,ranking,rating,side,torb_id,count,decklists
428,12051,3,haas-bioroid,4,"""They don't need sleep, breaks, overtime, or even O₂. How can we compete with that!?""",Monztre,,Bioroid,,eas,51,3,corp,trash: Install 1 card from HQ. Use this ability only during the next paid ability window after playing and resolving an operation.,Bioroid Work Crew,<strong>[trash]:</strong> Install 1 card from HQ. Use this ability only during the next paid ability window after playing and resolving an operation.,Bioroid Work Crew,asset,False,,2.0,,,,,4.0,haas-bioroid,Bioroid Work Crew,12051,118,625,1390.0,corp,1098,21,12
429,12052,1,jinteki,0,,Emilio Rodriguez,17.0,Division,45.0,eas,52,3,corp,Trash the unrezzed piece of ice the Runner is approaching: Choose a server other than the attacked server. The Runner moves to the outermost position of that server and encounters any ice there. Use this ability only once per turn.,AgInfusion: New Miracles for a New World,<strong>Trash the unrezzed piece of ice the Runner is approaching:</strong> Choose a server other than the attacked server. The Runner moves to the outermost position of that server and encounters any ice there. Use this ability only once per turn.,AgInfusion: New Miracles for a New World,identity,False,,,,,,,,jinteki,AgInfusion: New Miracles for a New World,12052,110,130,1763.0,corp,1099,54,54
430,12053,3,jinteki,3,,Pavel Kolomeyets,,Region,,eas,53,3,corp,"Install only in the root of R&D. click: Reveal the top 3 cards of R&D. Secretly choose 1 to add to HQ. Return the others to the top of R&D, in any order. Limit 1 region per server.",Bamboo Dome,"Install only in the root of R&D.
[click]: Reveal the top 3 cards of R&D. Secretly choose 1 to add to HQ. Return the others to the top of R&D, in any order.
Limit 1 <strong>region</strong> per server.",Bamboo Dome,upgrade,False,,1.0,,,,,2.0,jinteki,Bamboo Dome,12053,92,853,1242.0,corp,1100,5,5
431,12054,3,jinteki,2,,Alexandr Elichev,,Clone,,eas,54,3,corp,"Persistent -> As an additional cost to steal an agenda from this server or its root, the Runner must suffer 2 net damage. (If the Runner trashes this card while accessing it, this ability still applies for the remainder of this run.)",Ben Musashi,"Persistent → As an additional cost to steal an agenda from this server or its root, the Runner must suffer 2 net damage. <em>(If the Runner trashes this card while accessing it, this ability still applies for the remainder of this run.)</em>",Ben Musashi,upgrade,True,,1.0,,,,,3.0,jinteki,Ben Musashi,12054,115,485,1474.0,corp,1101,105,60
432,12055,3,nbn,1,"""I'm sure there is no way this could go wrong for you."" -Henry Phillips",Mariusz Siergiejew,,Code Gate,,eas,55,3,corp,"When the Runner encounters this ice, they may take 1 tag to bypass it. Subroutine The Corp gains 2 credits. Subroutine End the run.",Authenticator,"When the Runner encounters this ice, they may take 1 tag to bypass it.
[subroutine] The Corp gains 2[credit].
[subroutine] End the run.",Authenticator,ice,False,,2.0,,4.0,,,,nbn,Authenticator,12055,107,531,1450.0,corp,1102,72,36
433,12056,3,nbn,1,"""Toying with them is where the job satisfaction comes in"".",Nasrul Hakim,,Sysop,,eas,56,3,corp,"Whenever the Runner breaks a subroutine during a run on this server, gain 2 credits if they are tagged.",Henry Phillips,"Whenever the Runner breaks a subroutine during a run on this server, gain 2[credit] if they are tagged.",Henry Phillips,upgrade,True,,2.0,,,,,2.0,nbn,Henry Phillips,12056,122,835,1258.0,corp,1103,5,5
434,12057,3,weyland-consortium,4,"""Our job is to stop incursions. Let Argus get cute with them."" -Moishe Saban",Mark Molnar,,Barrier,,eas,57,3,corp,Subroutine End the run. Subroutine End the run.,Battlement,"[subroutine]End the run.
[subroutine]End the run.",Battlement,ice,False,,3.0,,2.0,,,,weyland-consortium,Battlement,12057,106,663,1363.0,corp,1104,33,16
435,12058,3,weyland-consortium,4,,Ed Mattinian,,,,eas,58,3,corp,Play only if there are at least 2 other cards in HQ. Trash all cards from HQ. Place a total of 2 advancement counters on installed cards you can advance.,Audacity,"Play only if there are at least 2 other cards in HQ.
Trash all cards from HQ. Place a total of 2 advancement counters on installed cards you can advance.",Audacity,operation,False,,0.0,,,,,,weyland-consortium,Audacity,12058,103,58,1880.0,corp,1105,283,191
436,12059,3,weyland-consortium,4,,Matt Zeilinger,,Triple,,eas,59,3,corp,"As an additional cost to play this operation, spend click, click. Move all advancement tokens from all installed cards to 1 card that can be advanced.",Red Planet Couriers,"As an additional cost to play this operation, spend [click], [click].
Move all advancement tokens from all installed cards to 1 card that can be advanced.",Red Planet Couriers,operation,False,,5.0,,,,,,weyland-consortium,Red Planet Couriers,12059,121,248,1651.0,corp,1106,72,52
437,12060,3,neutral-corp,0,"""It's eyes just keep following you.""",Liiga Smilshkalne,,Sentry,,eas,60,3,corp,Subroutine Add 1 installed program to the top of the stack.,Owl,[subroutine] Add 1 installed program to the top of the stack.,Owl,ice,False,,2.0,,1.0,,,,neutral-corp,Owl,12060,113,697,1342.0,corp,1107,17,14
438,12068,3,haas-bioroid,2,,Micah Epstein,,Bioroid,,baw,68,3,corp,"Whenever the Runner trashes at least 1 card from this server, from its root, or protecting it, Trace[4]. If successful, the Runner trashes 2 of their installed cards.",Warroid Tracker,"Whenever the Runner trashes at least 1 card from this server, from its root, or protecting it, Trace[4]. If successful, the Runner trashes 2 of their installed cards.",Warroid Tracker,upgrade,False,,2.0,,,,,4.0,haas-bioroid,Warroid Tracker,12068,132,399,1536.0,corp,1115,31,17
439,12069,3,haas-bioroid,5,,Andreas Zafiratos,,Bioroid,,baw,69,3,corp,"When the Runner encounters this ice, choose another rezzed piece of ice. For the remainder of this run, this ice gains the subtypes of the chosen ice and gains the subroutines of that ice in order before all its other subroutines. Subroutine The Runner must either end the run or shuffle all cards from the grip into the stack.",Loki,"When the Runner encounters this ice, choose another rezzed piece of ice. For the remainder of this run, this ice gains the subtypes of the chosen ice and gains the subroutines of that ice in order before all its other subroutines.
[subroutine] The Runner must either end the run or shuffle all cards from the grip into the stack.",Loki,ice,True,,6.0,,3.0,,,,haas-bioroid,Loki,12069,108,220,1670.0,corp,1116,106,70
440,12070,3,jinteki,0,"""Proper application of stress can create the most profound changes."" - Tennin Institute Intern Brief",Jan-Wah Li,,Ambush,,baw,70,3,corp,"As an additional cost to steal Obokata Protocol, the Runner must suffer 4 net damage.",Obokata Protocol,"As an additional cost to steal Obokata Protocol, the Runner must suffer 4 net damage.",Obokata Protocol,agenda,False,,,,,5.0,3.0,,jinteki,Obokata Protocol,12070,104,23,1954.0,corp,1117,881,309
441,12071,3,jinteki,2,,Alexander Tooth,,Code Gate - Deflector,,baw,71,3,corp,"Whenever an encounter with this ice ends, if the Runner broke its printed subroutine, the Runner moves to the outermost position of Archives instead of passing this ice. They may jack out. Derez this ice. Subroutine You may draw 1 card. Then, shuffle 1 card from HQ into R&D.",Miraju,"Whenever an encounter with this ice ends, if the Runner broke its printed subroutine, the Runner moves to the outermost position of Archives instead of passing this ice. They may jack out. Derez this ice.
[subroutine] You may draw 1 card. Then, shuffle 1 card from HQ into R&D.",Mirāju,ice,False,,2.0,,0.0,,,,jinteki,Mirāju,12071,142,354,1567.0,corp,1118,267,158
442,12072,3,jinteki,3,,Jan-Wah Li,,,,baw,72,3,corp,Play only if the Runner did not make a successful run during their last turn. Place 2 advancement counters on 1 installed card.,Shipment from Tennin,"Play only if the Runner did not make a successful run during their last turn.
Place 2 advancement counters on 1 installed card.",Shipment from Tennin,operation,False,,2.0,,,,,,jinteki,Shipment from Tennin,12072,95,102,1801.0,corp,1119,242,108
443,12073,3,nbn,0,"""Of course words hurt."" -Bex Gleeson",Timur Shevtsov,,Initiative,,baw,73,3,corp,click: Gain 1 credit for each tag the Runner has. Use this ability only once per turn.,Escalate Vitriol,[click]: Gain 1[credit] for each tag the Runner has. Use this ability only once per turn.,Escalate Vitriol,agenda,False,,,,,4.0,2.0,,nbn,Escalate Vitriol,12073,104,885,1205.0,corp,1120,15,9
444,12074,3,nbn,0,,Wenjuinn Png,,Initiative,,baw,74,3,corp,"When you score this agenda, you may add X cards from HQ to the bottom of R&D to draw X cards. The Runner adds X cards from the grip at random to the bottom of the stack, if able.",Reeducation,"When you score this agenda, you may add X cards from HQ to the bottom of R&D to draw X cards. The Runner adds X cards from the grip at random to the bottom of the stack, if able.",Reeducation,agenda,False,,,,,5.0,3.0,,nbn,Reeducation,12074,122,362,1560.0,corp,1121,77,34
445,12075,3,nbn,1,"""It's all about M.E. Monetizing Everything."" -Eryn Nielle",Tim Durning,,,,baw,75,3,corp,"Whenever you rez a piece of ice protecting this server, Trace[2]. If successful, the Corp gains 1 credit.",Traffic Analyzer,"Whenever you rez a piece of ice protecting this server, Trace[2]. If successful, the Corp gains 1[credit].",Traffic Analyzer,upgrade,False,,0.0,,,,,3.0,nbn,Traffic Analyzer,12075,118,890,1201.0,corp,1122,6,2
446,12076,3,weyland-consortium,0,"""I've got a rock!"" - Charles ""Mad Dog"" Brun, Comet Jockey",Mark Molnar,,,,baw,76,3,corp,"When you score Meteor Mining, you may gain 7 credits. If the Runner has at least 2 tags, you may do 7 meat damage instead.",Meteor Mining,"When you score Meteor Mining, you may gain 7[credit]. If the Runner has at least 2 tags, you may do 7 meat damage instead.",Meteor Mining,agenda,False,,,,,5.0,2.0,,weyland-consortium,Meteor Mining,12076,121,680,1350.0,corp,1123,16,9
447,12077,3,weyland-consortium,0,,Ed Mattinian,,,,baw,77,3,corp,"When you score this agenda, the Runner may trash 1 of their installed cards. If they do not, draw 1 card and gain 5 credits. Otherwise, you may trash 1 of your installed cards to repeat this process.",Standoff,"When you score this agenda, the Runner may trash 1 of their installed cards. If they do not, draw 1 card and gain 5[credit]. Otherwise, you may trash 1 of your installed cards to repeat this process.",Standoff,agenda,False,,,,,2.0,0.0,,weyland-consortium,Standoff,12077,116,467,1487.0,corp,1124,118,51
448,12078,3,weyland-consortium,2,The difference between surviving and thriving is successful terraforming.,Mark Molnar,,Triple,,baw,78,3,corp,"As an additional cost to play this operation, forfeit an agenda and spend click click. Advance a card X times. X equals the advancement requirement of the agenda just forfeited.",Success,"As an additional cost to play this operation, forfeit an agenda and spend [click][click].
Advance a card X times. X equals the advancement requirement of the agenda just forfeited.",Success,operation,False,,0.0,,,,,,weyland-consortium,Success,12078,107,889,1201.0,corp,1125,30,14
449,12079,3,neutral-corp,2,"""Whampoa is the largest and meanest Earth-based mining concern on Mars. They put bodies and waste in the ground as fast as they pull minerals out."" - Alice Merchant",James Ives,,Corporation,,baw,79,3,corp,Trash 1 card from HQ: Add 1 card from Archives to the bottom of R&D. Use this ability only once per turn.,Whampoa Reclamation,<strong>Trash 1 card from HQ:</strong> Add 1 card from Archives to the bottom of R&D. Use this ability only once per turn.,Whampoa Reclamation,asset,False,,3.0,,,,,3.0,neutral-corp,Whampoa Reclamation,12079,119,200,1682.0,corp,1126,79,47
450,12080,3,neutral-corp,0,,Mark Molnar,,Transaction,,baw,80,3,corp,Gain 2 credits for each card with at least 1 advancement token on it.,Mass Commercialization,Gain 2[credit] for each card with at least 1 advancement token on it.,Mass Commercialization,operation,False,,0.0,,,,,,neutral-corp,Mass Commercialization,12080,111,150,1742.0,corp,1127,233,84
451,12091,3,haas-bioroid,1,,James Ives,,Facility,,fm,91,3,corp,Trash 1 card from HQ: All ice protecting this server has +2 strength until the end of the run. Use this ability only during a run on this server.,Helheim Servers,<strong>Trash 1 card from HQ</strong>: All ice protecting this server has +2 strength until the end of the run. Use this ability only during a run on this server.,Helheim Servers,upgrade,True,,2.0,,,,,3.0,haas-bioroid,Helheim Servers,12091,101,386,1542.0,corp,1138,38,21
452,12092,3,jinteki,0,"""As you'll see on page 276, section CDXXIX, paragraph 47, line 102 of your contract, you are overdue for your seed upgrade, and all growth from out of date seed is to be confiscated and destroyed.""",Ed Mattinian,,Security,,fm,92,3,corp,"When you score Mandatory Seed Replacement, rearrange any number of ice protecting all servers.",Mandatory Seed Replacement,"When you score Mandatory Seed Replacement, rearrange any number of ice protecting all servers.",Mandatory Seed Replacement,agenda,False,,,,,4.0,2.0,,jinteki,Mandatory Seed Replacement,12092,112,845,1247.0,corp,1139,1,1
453,12093,3,jinteki,0,AgInfusion doesn't just have patents on nearly every plant seed that is farmed on Mars—they own most of the rights to the water that the farms use.,Mark Molnar,,Initiative,,fm,93,3,corp,The install cost of each non-virtual resource is increased by 1.,Water Monopoly,The install cost of each non-<strong>virtual</strong> resource is increased by 1.,Water Monopoly,agenda,False,,,,,3.0,1.0,,jinteki,Water Monopoly,12093,104,838,1254.0,corp,1140,10,5
454,12095,3,nbn,2,,Mariusz Siergiejew,,Barrier,,fm,95,3,corp,"When the Runner encounters this ice, they add 2 cards from the grip to the top of the stack. Subroutine End the run if the Runner is tagged. Subroutine End the run.",Data Loop,"When the Runner encounters this ice, they add 2 cards from the grip to the top of the stack.
[subroutine] End the run if the Runner is tagged.
[subroutine] End the run.",Data Loop,ice,False,,7.0,,4.0,,,,nbn,Data Loop,12095,118,241,1655.0,corp,1142,197,102
455,12096,3,nbn,3,,Ed Mattinian,,,,fm,96,3,corp,"Choose resource, hardware, or program. The Runner may trash any of their installed cards of the chosen type and gain 1 credit for each card trashed this way. Gain 2 credits for each card of the chosen type that is still installed.",Biased Reporting,"Choose resource, hardware, or program. The Runner may trash any of their installed cards of the chosen type and gain 1[credit] for each card trashed this way. Gain 2[credit] for each card of the chosen type that is still installed.",Biased Reporting,operation,False,,2.0,,,,,,nbn,Biased Reporting,12096,135,568,1427.0,corp,1143,73,41
